pubDate,ISOnumeric3,"SUBSTR(r.callNumber,1,1)",COUNT(r.recordID)
1992,410,Z,4
1992,414,D,17
1992,414,H,8
1992,414,J,1
1992,414,K,3
1992,414,M,6
1992,417,D,7
1992,417,H,2
1992,417,K,1
1992,418,D,11
1992,418,G,1
1992,418,H,2
1992,418,J,1
1992,418,M,2
1992,418,P,1
1992,422,B,5
1992,422,C,2
1992,422,D,48
1992,422,H,10
1992,422,J,8
1992,422,K,2
1992,422,M,6
1992,422,P,5
1992,422,U,1
1992,426,B,1
1992,426,D,1
1992,426,G,1
1992,426,H,10
1992,426,J,3
1992,426,P,2
1992,428,C,2
1992,428,D,45
1992,428,G,7
1992,428,H,20
1992,428,J,1
1992,428,K,2
1992,428,L,1
1992,428,M,3
1992,428,P,3
1992,428,Q,1
1992,428,Z,3
1992,430,B,1
1992,430,D,20
1992,430,E,1
1992,430,H,3
1992,430,K,2
1992,430,P,1
1992,430,T,1
1992,430,U,1
1992,430,Z,1
1992,434,B,1
1992,434,D,12
1992,434,F,1
1992,434,H,2
1992,434,J,6
1992,434,K,1
1992,434,M,4
1992,438,K,1
1992,440,B,1
1992,440,C,2
1992,440,D,73
1992,440,G,4
1992,440,H,19
1992,440,J,7
1992,440,K,1
1992,440,L,1
1992,440,P,5
1992,440,Z,2
1992,442,C,3
1992,442,D,7
1992,442,H,3
1992,442,P,2
1992,446,D,11
1992,446,H,3
1992,446,J,1
1992,446,Z,1
1992,450,B,1
1992,450,C,1
1992,450,D,4
1992,450,G,2
1992,450,H,5
1992,450,P,1
1992,450,Q,1
1992,454,B,2
1992,454,D,8
1992,454,G,1
1992,454,H,10
1992,454,K,1
1992,454,R,1
1992,454,Z,2
1992,458,B,5
1992,458,D,76
1992,458,G,2
1992,458,H,40
1992,458,J,12
1992,458,P,2
1992,458,Q,1
1992,458,Z,7
1992,462,D,2
1992,462,H,4
1992,466,D,3
1992,466,H,1
1992,466,J,3
1992,466,P,3
1992,470,B,3
1992,470,C,2
1992,470,D,42
1992,470,G,6
1992,470,H,33
1992,470,J,5
1992,470,N,1
1992,470,P,2
1992,470,Q,1
1992,470,T,1
1992,470,U,1
1992,470,Z,2
1992,474,F,1
1992,474,H,1
1992,474,J,3
1992,474,P,1
1992,478,D,9
1992,478,G,2
1992,478,H,3
1992,478,M,1
1992,480,B,1
1992,480,C,1
1992,480,D,15
1992,480,F,1
1992,480,G,1
1992,480,H,11
1992,480,J,6
1992,480,P,1
1992,480,Z,1
1992,484,A,1
1992,484,B,37
1992,484,C,13
1992,484,D,14
1992,484,E,15
1992,484,F,536
1992,484,G,28
1992,484,H,224
1992,484,J,50
1992,484,K,8
1992,484,L,4
1992,484,M,28
1992,484,N,10
1992,484,P,62
1992,484,Q,5
1992,484,S,2
1992,484,T,12
1992,484,U,4
1992,484,Z,22
1992,492,D,3
1992,496,B,1
1992,496,D,25
1992,496,G,2
1992,496,H,5
1992,496,J,1
1992,496,M,5
1992,496,P,2
1992,496,Z,2
1992,498,D,30
1992,498,G,1
1992,498,H,4
1992,498,J,3
1992,498,K,2
1992,498,P,1
1992,499,D,5
1992,499,F,1
1992,499,H,2
1992,504,B,1
1992,504,D,38
1992,504,G,2
1992,504,H,10
1992,504,J,1
1992,504,M,6
1992,504,P,4
1992,504,Q,1
1992,504,U,1
1992,508,B,2
1992,508,D,18
1992,508,G,2
1992,508,H,13
1992,508,J,2
1992,508,P,4
1992,512,D,65
1992,512,G,1
1992,512,H,15
1992,512,J,3
1992,512,K,2
1992,512,M,2
1992,512,P,4
1992,520,D,1
1992,520,H,1
1992,524,B,3
1992,524,C,1
1992,524,D,34
1992,524,G,5
1992,524,H,17
1992,524,J,3
1992,524,M,4
1992,524,P,6
1992,524,Z,1
1992,528,B,33
1992,528,C,7
1992,528,D,173
1992,528,E,5
1992,528,F,8
1992,528,G,5
1992,528,H,54
1992,528,J,15
1992,528,K,4
1992,528,N,16
1992,528,P,15
1992,528,Q,2
1992,528,R,5
1992,528,S,2
1992,528,T,2
1992,528,U,2
1992,528,V,2
1992,528,Z,4
1992,533,F,1
1992,533,H,7
1992,533,T,1
1992,534,F,3
1992,540,D,3
1992,540,G,2
1992,540,P,1
1992,548,D,1
1992,548,H,6
1992,554,B,6
1992,554,C,16
1992,554,D,54
1992,554,G,4
1992,554,H,25
1992,554,J,5
1992,554,K,2
1992,554,N,4
1992,554,P,23
1992,554,Q,6
1992,554,S,2
1992,554,T,1
1992,554,U,3
1992,554,Z,4
1992,558,B,10
1992,558,E,7
1992,558,F,66
1992,558,H,48
1992,558,J,11
1992,558,K,2
1992,558,M,20
1992,558,P,6
1992,558,Q,1
1992,558,R,1
1992,562,D,3
1992,562,H,7
1992,562,P,1
1992,566,B,16
1992,566,C,3
1992,566,D,106
1992,566,E,2
1992,566,G,4
1992,566,H,61
1992,566,I,4
1992,566,J,31
1992,566,K,1
1992,566,L,1
1992,566,M,3
1992,566,N,3
1992,566,P,43
1992,566,S,1
1992,566,T,1
1992,566,Z,2
1992,574,C,1
1992,578,B,2
1992,578,C,30
1992,578,D,65
1992,578,G,4
1992,578,H,10
1992,578,J,3
1992,578,P,8
1992,578,Q,1
1992,578,S,1
1992,578,T,2
1992,578,Z,2
1992,580,F,1
1992,580,H,9
1992,580,K,1
1992,583,D,3
1992,583,G,1
1992,583,H,5
1992,584,D,1
1992,584,G,1
1992,584,H,1
1992,585,D,1
1992,585,H,1
1992,586,D,36
1992,586,G,5
1992,586,H,2
1992,586,J,1
1992,586,P,1
1992,586,T,1
1992,591,C,1
1992,591,E,3
1992,591,F,28
1992,591,H,9
1992,591,J,2
1992,591,K,3
1992,591,M,8
1992,591,N,1
1992,591,P,2
1992,591,T,1
1992,598,B,1
1992,598,D,26
1992,598,G,4
1992,598,H,9
1992,598,J,5
1992,598,Z,1
1992,600,B,2
1992,600,F,32
1992,600,H,8
1992,600,J,9
1992,600,K,1
1992,600,P,1
1992,604,B,14
1992,604,C,1
1992,604,D,2
1992,604,E,5
1992,604,F,197
1992,604,G,12
1992,604,H,83
1992,604,J,11
1992,604,K,6
1992,604,M,1
1992,604,N,2
1992,604,P,16
1992,604,S,1
1992,604,T,1
1992,604,Z,4
1992,608,B,9
1992,608,C,1
1992,608,D,71
1992,608,E,7
1992,608,F,2
1992,608,G,4
1992,608,H,45
1992,608,J,15
1992,608,K,4
1992,608,M,3
1992,608,N,1
1992,608,P,4
1992,608,Q,1
1992,608,U,5
1992,608,Z,2
1992,612,C,1
1992,612,D,2
1992,616,A,5
1992,616,B,60
1992,616,C,53
1992,616,D,748
1992,616,E,8
1992,616,F,8
1992,616,G,43
1992,616,H,442
1992,616,J,127
1992,616,K,49
1992,616,L,7
1992,616,M,7
1992,616,N,8
1992,616,P,68
1992,616,Q,2
1992,616,R,2
1992,616,S,1
1992,616,T,6
1992,616,U,51
1992,616,Z,26
1992,620,B,5
1992,620,C,5
1992,620,D,154
1992,620,E,1
1992,620,F,6
1992,620,G,7
1992,620,H,38
1992,620,J,9
1992,620,K,4
1992,620,M,3
1992,620,N,3
1992,620,P,15
1992,620,S,1
1992,620,T,4
1992,620,U,1
1992,620,V,1
1992,620,Z,9
1992,624,D,2
1992,624,H,3
1992,624,V,1
1992,626,D,25
1992,626,H,1
1992,626,K,1
1992,626,P,1
1992,626,Z,1
1992,630,B,4
1992,630,C,2
1992,630,E,5
1992,630,F,32
1992,630,H,10
1992,630,J,1
1992,630,K,3
1992,630,N,1
1992,630,P,6
1992,630,Q,2
1992,630,R,1
1992,634, ,1
1992,634,D,3
1992,634,P,1
1992,638,D,1
1992,642,B,3
1992,642,C,3
1992,642,D,155
1992,642,E,1
1992,642,G,1
1992,642,H,23
1992,642,J,14
1992,642,K,3
1992,642,L,1
1992,642,M,1
1992,642,P,11
1992,642,Z,2
1992,643,A,2
1992,643,B,25
1992,643,C,12
1992,643,D,593
1992,643,E,7
1992,643,F,4
1992,643,G,30
1992,643,H,284
1992,643,I,1
1992,643,J,64
1992,643,K,19
1992,643,M,9
1992,643,N,7
1992,643,P,75
1992,643,Q,4
1992,643,R,1
1992,643,T,5
1992,643,U,13
1992,643,Z,16
1992,646,D,5
1992,646,G,2
1992,646,H,6
1992,646,J,3
1992,654,B,4
1992,654,D,2
1992,654,F,3
1992,654,G,3
1992,654,Q,1
1992,659,F,1
1992,660,F,2
1992,660,H,2
1992,660,P,1
1992,662,H,1
1992,662,P,1
1992,670,F,1
1992,670,Z,1
1992,674,D,2
1992,674,H,2
1992,674,N,1
1992,678,D,3
1992,678,H,1
1992,682,B,16
1992,682,C,7
1992,682,D,185
1992,682,E,3
1992,682,G,4
1992,682,H,10
1992,682,I,1
1992,682,J,4
1992,682,K,9
1992,682,M,8
1992,682,N,2
1992,682,P,12
1992,682,Q,1
1992,682,S,1
1992,682,T,1
1992,682,U,4
1992,682,Z,5
1992,686,D,5
1992,686,H,3
1992,688,B,6
1992,688,C,8
1992,688,D,138
1992,688,E,1
1992,688,G,1
1992,688,H,36
1992,688,J,8
1992,688,K,4
1992,688,P,7
1992,688,Q,1
1992,688,R,1
1992,688,U,2
1992,688,Z,2
1992,690,D,3
1992,690,H,2
1992,690,J,3
1992,690,P,1
1992,694,B,1
1992,694,D,30
1992,694,G,1
1992,694,H,30
1992,694,J,8
1992,694,K,2
1992,694,N,1
1992,694,P,4
1992,694,Q,2
1992,694,U,1
1992,694,Z,1
1992,702,B,1
1992,702,D,27
1992,702,H,16
1992,702,J,5
1992,702,P,2
1992,702,Z,1
1992,703,A,1
1992,703,B,4
1992,703,C,2
1992,703,D,30
1992,703,H,6
1992,703,K,1
1992,703,P,1
1992,703,Z,2
1992,704,B,1
1992,704,C,1
1992,704,D,139
1992,704,E,3
1992,704,G,1
1992,704,H,58
1992,704,J,4
1992,704,K,8
1992,704,N,1
1992,704,P,19
1992,704,Z,2
1992,705,B,6
1992,705,C,4
1992,705,D,76
1992,705,E,1
1992,705,G,3
1992,705,H,15
1992,705,J,2
1992,705,K,4
1992,705,N,3
1992,705,P,1
1992,705,Q,1
1992,705,U,2
1992,706,A,1
1992,706,D,10
1992,706,G,1
1992,706,H,5
1992,706,K,10
1992,706,P,1
1992,710,B,13
1992,710,C,16
1992,710,D,147
1992,710,G,2
1992,710,H,90
1992,710,I,3
1992,710,J,22
1992,710,K,4
1992,710,L,2
1992,710,M,2
1992,710,N,3
1992,710,P,47
1992,710,Q,4
1992,710,R,1
1992,710,S,2
1992,710,T,1
1992,710,U,3
1992,710,Z,10
1992,716,B,3
1992,716,D,20
1992,716,H,18
1992,716,J,3
1992,716,L,1
1992,716,M,1
1992,716,P,11
1992,716,Q,1
1992,724,A,4
1992,724,B,96
1992,724,C,35
1992,724,D,1079
1992,724,E,28
1992,724,F,111
1992,724,G,86
1992,724,H,190
1992,724,I,1
1992,724,J,57
1992,724,K,24
1992,724,L,3
1992,724,M,47
1992,724,N,49
1992,724,P,103
1992,724,Q,11
1992,724,R,2
1992,724,S,3
1992,724,T,20
1992,724,U,14
1992,724,V,10
1992,724,Z,28
1992,728,D,1
1992,729,B,2
1992,729,D,24
1992,729,G,3
1992,729,H,8
1992,729,J,1
1992,729,L,2
1992,729,M,9
1992,729,P,1
1992,729,Q,1
1992,740,B,2
1992,740,C,1
1992,740,F,6
1992,740,H,2
1992,740,P,1
1992,740,Z,1
1992,748,D,2
1992,748,H,1
1992,752,B,2
1992,752,C,6
1992,752,D,142
1992,752,E,3
1992,752,F,5
1992,752,G,6
1992,752,H,67
1992,752,J,13
1992,752,K,2
1992,752,M,2
1992,752,N,4
1992,752,P,13
1992,752,R,1
1992,752,U,10
1992,752,V,1
1992,752,Z,4
1992,756,A,1
1992,756,B,18
1992,756,C,11
1992,756,D,101
1992,756,F,1
1992,756,G,5
1992,756,H,35
1992,756,J,8
1992,756,K,2
1992,756,N,12
1992,756,P,13
1992,756,Q,2
1992,756,R,1
1992,756,T,3
1992,756,U,4
1992,756,Z,2
1992,760,B,5
1992,760,D,33
1992,760,E,1
1992,760,F,1
1992,760,H,5
1992,760,J,2
1992,760,K,1
1992,760,M,9
1992,760,N,4
1992,760,P,1
1992,760,T,1
1992,762,D,4
1992,762,H,1
1992,762,K,1
1992,764,B,1
1992,764,C,2
1992,764,D,106
1992,764,G,4
1992,764,H,39
1992,764,J,3
1992,764,M,26
1992,764,P,6
1992,764,S,3
1992,764,T,3
1992,764,U,3
1992,764,Z,3
1992,768,D,6
1992,768,G,1
1992,768,J,1
1992,768,K,2
1992,768,T,1
1992,776,D,3
1992,776,H,1
1992,776,M,1
1992,776,S,1
1992,780,B,2
1992,780,C,3
1992,780,D,1
1992,780,E,1
1992,780,F,8
1992,780,G,2
1992,780,H,3
1992,780,J,1
1992,780,P,6
1992,784,D,4
1992,784,H,5
1992,788,B,1
1992,788,C,1
1992,788,D,22
1992,788,H,6
1992,788,J,1
1992,788,K,1
1992,788,M,5
1992,788,P,6
1992,792,B,15
1992,792,C,4
1992,792,D,243
1992,792,E,2
1992,792,G,3
1992,792,H,79
1992,792,I,1
1992,792,J,13
1992,792,K,6
1992,792,M,99
1992,792,N,8
1992,792,P,10
1992,792,Q,2
1992,792,T,3
1992,792,U,6
1992,792,V,2
1992,792,Z,4
1992,795,D,3
1992,795,G,3
1992,795,H,5
1992,795,K,1
1992,795,P,1
1992,798,H,2
1992,798,J,1
1992,800,D,16
1992,800,G,2
1992,800,H,19
1992,800,J,3
1992,800,P,2
1992,800,R,1
1992,800,Z,4
1992,804,A,2
1992,804,B,19
1992,804,C,3
1992,804,D,256
1992,804,E,1
1992,804,G,9
1992,804,H,233
1992,804,J,32
1992,804,K,11
1992,804,L,1
1992,804,M,2
1992,804,N,2
1992,804,P,12
1992,804,Q,2
1992,804,T,1
1992,804,U,5
1992,804,Z,15
1992,807,B,1
1992,807,C,1
1992,807,D,93
1992,807,G,2
1992,807,H,3
1992,807,J,1
1992,807,P,5
1992,807,U,2
1992,807,Z,3
1992,818,B,17
1992,818,C,4
1992,818,D,171
1992,818,G,6
1992,818,H,29
1992,818,I,1
1992,818,J,5
1992,818,K,5
1992,818,L,1
1992,818,M,40
1992,818,N,5
1992,818,P,23
1992,818,U,2
1992,818,Z,3
1992,826,B,74
1992,826,C,133
1992,826,D,903
1992,826,E,18
1992,826,F,18
1992,826,G,19
1992,826,H,230
1992,826,J,63
1992,826,K,9
1992,826,L,4
1992,826,M,8
1992,826,N,24
1992,826,P,515
1992,826,Q,5
1992,826,S,10
1992,826,T,17
1992,826,U,9
1992,826,V,8
1992,826,Z,38
1992,831,D,5
1992,832,D,1
1992,832,E,1
1992,832,P,2
1992,833,C,1
1992,833,D,9
1992,833,G,1
1992,833,P,3
1992,833,Z,1
1992,834,D,12
1992,834,G,3
1992,834,H,22
1992,834,J,9
1992,834,K,1
1992,834,M,1
1992,834,P,4
1992,834,Q,3
1992,834,S,1
1992,840,A,9
1992,840,B,307
1992,840,C,662
1992,840,D,1040
1992,840,E,2018
1992,840,F,3238
1992,840,G,246
1992,840,H,1292
1992,840,I,6
1992,840,J,409
1992,840,K,476
1992,840,L,22
1992,840,M,72
1992,840,N,100
1992,840,P,1461
1992,840,Q,138
1992,840,R,39
1992,840,S,32
1992,840,T,100
1992,840,U,187
1992,840,V,12
1992,840,Z,155
1992,850,C,3
1992,850,F,1
1992,850,G,2
1992,850,K,2
1992,850,N,1
1992,854,D,6
1992,854,G,1
1992,854,H,3
1992,854,J,1
1992,858,B,1
1992,858,D,1
1992,858,F,59
1992,858,G,4
1992,858,H,19
1992,858,J,8
1992,858,K,5
1992,858,N,3
1992,858,P,3
1992,858,S,1
1992,858,U,1
1992,858,Z,1
1992,860,D,36
1992,860,G,1
1992,860,H,5
1992,860,J,2
1992,860,K,2
1992,860,M,2
1992,860,P,4
1992,862,B,3
1992,862,C,4
1992,862,E,2
1992,862,F,136
1992,862,G,7
1992,862,H,59
1992,862,J,8
1992,862,K,3
1992,862,L,1
1992,862,P,4
1992,862,R,1
1992,862,S,2
1992,862,T,1
1992,862,Z,2
1992,876,G,1
1992,876,H,2
1992,882,P,1
1992,887,D,14
1992,887,H,5
1992,887,M,5
1992,894,B,3
1992,894,D,32
1992,894,G,2
1992,894,H,27
1992,894,J,3
1992,894,N,1
1992,894,P,4
1992,894,V,1
1993,4,D,2
1993,8,B,2
1993,8,C,2
1993,8,D,30
1993,8,G,1
1993,8,H,2
1993,8,J,1
1993,10,B,1
1993,10,D,8
1993,10,G,24
1993,10,M,2
1993,10,Q,4
1993,10,Z,2
1993,12,B,2
1993,12,C,1
1993,12,D,43
1993,12,G,3
1993,12,H,10
1993,12,J,2
1993,12,M,3
1993,12,N,2
1993,12,P,10
1993,16,E,2
1993,16,P,1
1993,20,C,2
1993,20,D,7
1993,20,T,1
1993,20,Z,1
1993,24,D,27
1993,24,G,1
1993,24,H,10
1993,24,K,6
1993,24,M,5
1993,24,P,1
1993,24,Q,1
1993,24,U,1
1993,28,F,3
1993,28,H,1
1993,28,P,2
1993,31,D,46
1993,31,G,1
1993,31,H,3
1993,31,J,1
1993,31,K,2
1993,31,M,2
1993,31,N,1
1993,31,P,1
1993,31,Z,2
1993,32,B,7
1993,32,C,5
1993,32,D,2
1993,32,E,2
1993,32,F,251
1993,32,G,3
1993,32,H,117
1993,32,J,18
1993,32,K,4
1993,32,L,2
1993,32,M,32
1993,32,N,4
1993,32,P,24
1993,32,Q,2
1993,32,R,4
1993,32,S,1
1993,32,U,2
1993,32,Z,2
1993,36,B,19
1993,36,C,15
1993,36,D,179
1993,36,F,2
1993,36,G,41
1993,36,H,81
1993,36,J,30
1993,36,K,5
1993,36,N,3
1993,36,P,93
1993,36,Q,9
1993,36,R,1
1993,36,S,2
1993,36,T,1
1993,36,U,11
1993,36,V,1
1993,36,Z,13
1993,40,A,1
1993,40,B,14
1993,40,C,8
1993,40,D,224
1993,40,G,8
1993,40,H,46
1993,40,I,1
1993,40,J,6
1993,40,K,4
1993,40,M,3
1993,40,N,17
1993,40,P,29
1993,40,Q,1
1993,40,S,1
1993,40,T,5
1993,40,U,9
1993,40,Z,7
1993,44,D,2
1993,44,F,3
1993,44,J,1
1993,44,P,1
1993,48,A,1
1993,48,D,7
1993,48,H,2
1993,50,B,2
1993,50,D,87
1993,50,E,1
1993,50,G,2
1993,50,H,34
1993,50,J,7
1993,50,K,1
1993,50,L,1
1993,50,M,8
1993,50,P,7
1993,51,B,5
1993,51,D,57
1993,51,E,1
1993,51,K,1
1993,51,M,1
1993,51,P,2
1993,51,Z,2
1993,52,F,1
1993,52,H,4
1993,52,M,1
1993,52,P,1
1993,56,A,2
1993,56,B,10
1993,56,C,19
1993,56,D,81
1993,56,G,3
1993,56,H,23
1993,56,I,1
1993,56,J,17
1993,56,K,2
1993,56,L,2
1993,56,N,10
1993,56,P,14
1993,56,Q,17
1993,56,R,1
1993,56,T,10
1993,56,U,1
1993,56,Z,1
1993,60,B,1
1993,60,C,2
1993,60,H,2
1993,60,M,1
1993,60,P,1
1993,64,D,3
1993,64,M,1
1993,68,B,5
1993,68,D,1
1993,68,E,2
1993,68,F,79
1993,68,G,4
1993,68,H,89
1993,68,J,10
1993,68,K,11
1993,68,M,22
1993,68,N,1
1993,68,P,2
1993,68,S,1
1993,68,U,2
1993,70,B,5
1993,70,D,37
1993,70,K,3
1993,70,M,4
1993,70,P,4
1993,72,D,3
1993,72,H,12
1993,72,J,5
1993,72,P,1
1993,72,Q,5
1993,72,S,1
1993,76,A,1
1993,76,B,21
1993,76,C,9
1993,76,D,7
1993,76,E,2
1993,76,F,263
1993,76,G,7
1993,76,H,146
1993,76,J,34
1993,76,K,9
1993,76,L,1
1993,76,M,27
1993,76,N,5
1993,76,P,30
1993,76,Q,1
1993,76,R,1
1993,76,S,1
1993,76,T,1
1993,76,Z,4
1993,84,F,19
1993,84,H,1
1993,84,J,1
1993,84,K,1
1993,84,M,4
1993,84,Q,1
1993,84,Z,1
1993,86,D,2
1993,90,B,1
1993,90,D,4
1993,90,H,1
1993,90,J,1
1993,90,Q,1
1993,92,F,1
1993,92,P,1
1993,96,B,2
1993,96,D,4
1993,96,H,4
1993,96,J,2
1993,96,Z,1
1993,100,B,10
1993,100,C,9
1993,100,D,252
1993,100,E,1
1993,100,G,5
1993,100,H,56
1993,100,I,2
1993,100,J,14
1993,100,K,4
1993,100,L,1
1993,100,M,2
1993,100,N,3
1993,100,P,12
1993,100,U,2
1993,100,Z,3
1993,104,B,1
1993,104,D,24
1993,104,G,1
1993,104,H,2
1993,104,I,1
1993,104,J,3
1993,104,K,2
1993,104,L,2
1993,104,M,39
1993,104,P,3
1993,104,U,1
1993,108,B,1
1993,108,D,9
1993,108,G,1
1993,108,H,6
1993,108,P,1
1993,112,B,1
1993,112,C,2
1993,112,D,46
1993,112,G,1
1993,112,H,11
1993,112,J,4
1993,112,K,1
1993,112,P,2
1993,112,Z,3
1993,116,D,23
1993,116,E,1
1993,116,H,8
1993,116,J,1
1993,116,K,2
1993,116,M,3
1993,116,U,2
1993,120,B,2
1993,120,D,20
1993,120,G,3
1993,120,H,20
1993,120,J,8
1993,120,K,1
1993,120,M,1
1993,120,P,4
1993,120,Z,2
1993,124,A,1
1993,124,B,10
1993,124,C,68
1993,124,D,33
1993,124,E,48
1993,124,F,207
1993,124,G,22
1993,124,H,138
1993,124,I,4
1993,124,J,48
1993,124,K,11
1993,124,L,1
1993,124,M,2
1993,124,N,4
1993,124,P,122
1993,124,Q,11
1993,124,R,5
1993,124,S,4
1993,124,T,14
1993,124,U,9
1993,124,V,1
1993,124,Z,25
1993,132,D,2
1993,132,H,3
1993,132,J,1
1993,132,M,1
1993,132,P,1
1993,136,F,1
1993,136,G,1
1993,136,S,1
1993,140,D,3
1993,140,H,3
1993,140,Z,1
1993,144,B,5
1993,144,D,48
1993,144,H,16
1993,144,I,1
1993,144,J,3
1993,144,M,3
1993,144,N,2
1993,144,P,10
1993,144,Q,1
1993,148,D,10
1993,148,G,7
1993,148,H,3
1993,148,S,1
1993,152,B,3
1993,152,C,1
1993,152,E,2
1993,152,F,69
1993,152,G,8
1993,152,H,67
1993,152,J,9
1993,152,K,1
1993,152,M,14
1993,152,P,4
1993,152,Q,1
1993,156,A,3
1993,156,B,94
1993,156,C,34
1993,156,D,1950
1993,156,E,15
1993,156,F,1
1993,156,G,61
1993,156,H,992
1993,156,I,3
1993,156,J,191
1993,156,K,44
1993,156,L,16
1993,156,M,33
1993,156,N,18
1993,156,P,128
1993,156,Q,13
1993,156,R,3
1993,156,S,6
1993,156,T,19
1993,156,U,42
1993,156,V,3
1993,156,Z,51
1993,158,B,6
1993,158,C,7
1993,158,D,160
1993,158,E,3
1993,158,G,3
1993,158,H,53
1993,158,J,8
1993,158,K,5
1993,158,L,3
1993,158,M,1
1993,158,P,3
1993,158,S,3
1993,158,T,2
1993,158,U,1
1993,158,V,1
1993,158,Z,5
1993,162,D,2
1993,170,B,3
1993,170,C,6
1993,170,E,1
1993,170,F,120
1993,170,G,4
1993,170,H,64
1993,170,J,12
1993,170,K,3
1993,170,L,1
1993,170,M,14
1993,170,N,3
1993,170,P,7
1993,170,Q,1
1993,170,U,5
1993,170,Z,1
1993,174,D,1
1993,174,H,2
1993,175,B,1
1993,175,D,3
1993,175,H,2
1993,175,S,1
1993,178,A,3
1993,178,B,31
1993,178,C,10
1993,178,D,188
1993,178,E,3
1993,178,G,17
1993,178,H,127
1993,178,I,1
1993,178,J,29
1993,178,K,4
1993,178,L,2
1993,178,M,3
1993,178,N,2
1993,178,P,43
1993,178,Q,8
1993,178,T,1
1993,178,U,1
1993,178,Z,21
1993,180,B,10
1993,180,C,2
1993,180,D,30
1993,180,G,2
1993,180,H,8
1993,180,J,7
1993,180,M,1
1993,180,P,3
1993,180,Q,1
1993,184,D,2
1993,184,G,3
1993,188,C,1
1993,188,F,29
1993,188,H,30
1993,188,J,1
1993,188,K,1
1993,188,M,14
1993,188,Q,1
1993,191,B,6
1993,191,C,3
1993,191,D,89
1993,191,G,3
1993,191,H,19
1993,191,J,4
1993,191,K,2
1993,191,N,2
1993,191,P,7
1993,192,B,6
1993,192,E,15
1993,192,F,108
1993,192,G,1
1993,192,H,33
1993,192,J,4
1993,192,K,1
1993,192,M,21
1993,192,P,10
1993,196,D,35
1993,196,G,1
1993,196,H,1
1993,196,J,1
1993,196,M,10
1993,196,P,2
1993,203,B,8
1993,203,C,5
1993,203,D,90
1993,203,G,4
1993,203,H,24
1993,203,J,3
1993,203,K,3
1993,203,N,1
1993,203,P,8
1993,203,Q,1
1993,203,R,2
1993,203,T,1
1993,203,U,2
1993,203,Z,1
1993,204,B,2
1993,204,D,9
1993,204,H,4
1993,204,J,4
1993,208,B,5
1993,208,C,23
1993,208,D,46
1993,208,E,1
1993,208,F,1
1993,208,G,7
1993,208,H,6
1993,208,J,3
1993,208,K,2
1993,208,M,2
1993,208,N,3
1993,208,P,5
1993,208,Q,1
1993,208,R,1
1993,208,U,2
1993,208,Z,3
1993,212,H,1
1993,212,P,1
1993,214,B,4
1993,214,E,3
1993,214,F,40
1993,214,G,4
1993,214,H,14
1993,214,J,10
1993,214,M,18
1993,214,P,5
1993,214,R,1
1993,214,T,1
1993,214,Z,1
1993,218,B,1
1993,218,C,4
1993,218,F,49
1993,218,G,1
1993,218,H,16
1993,218,J,3
1993,218,M,17
1993,218,N,1
1993,218,P,1
1993,218,R,1
1993,222,B,3
1993,222,E,4
1993,222,F,21
1993,222,H,9
1993,222,J,1
1993,222,K,1
1993,222,M,16
1993,222,P,3
1993,222,U,1
1993,222,Z,2
1993,226,D,4
1993,226,J,1
1993,226,P,1
1993,231,B,1
1993,231,D,22
1993,231,H,15
1993,231,J,3
1993,231,K,2
1993,231,P,2
1993,231,R,1
1993,232,D,7
1993,232,H,2
1993,232,J,2
1993,232,K,2
1993,232,P,1
1993,233,C,1
1993,233,D,42
1993,233,G,1
1993,233,H,16
1993,233,J,1
1993,233,N,1
1993,233,P,3
1993,233,S,1
1993,233,Z,1
1993,234,D,4
1993,234,G,2
1993,234,P,2
1993,238,F,1
1993,238,J,1
1993,238,M,2
1993,242,B,1
1993,242,D,4
1993,242,G,4
1993,242,J,1
1993,242,K,1
1993,246,B,4
1993,246,C,1
1993,246,D,58
1993,246,E,1
1993,246,G,1
1993,246,H,37
1993,246,J,9
1993,246,K,1
1993,246,N,2
1993,246,P,4
1993,246,Q,1
1993,246,U,1
1993,246,Z,3
1993,250,A,2
1993,250,B,78
1993,250,C,107
1993,250,D,1190
1993,250,E,9
1993,250,F,41
1993,250,G,48
1993,250,H,221
1993,250,I,2
1993,250,J,83
1993,250,K,31
1993,250,L,3
1993,250,M,34
1993,250,N,60
1993,250,P,210
1993,250,Q,2
1993,250,R,2
1993,250,S,3
1993,250,T,24
1993,250,U,15
1993,250,V,7
1993,250,Z,22
1993,254,C,1
1993,254,F,1
1993,254,G,1
1993,254,J,1
1993,254,M,2
1993,258,B,1
1993,258,D,3
1993,258,G,3
1993,258,H,1
1993,258,K,2
1993,258,P,1
1993,260,D,2
1993,262,D,1
1993,266,D,6
1993,266,H,3
1993,266,J,3
1993,268,B,2
1993,268,D,68
1993,268,G,1
1993,268,H,4
1993,268,M,4
1993,268,P,7
1993,268,T,2
1993,270,D,5
1993,270,H,4
1993,275,B,19
1993,275,D,82
1993,275,G,4
1993,275,H,31
1993,275,I,2
1993,275,J,4
1993,275,K,3
1993,275,M,3
1993,275,N,7
1993,275,P,13
1993,275,Z,1
1993,276,A,12
1993,276,B,134
1993,276,C,86
1993,276,D,1595
1993,276,E,34
1993,276,F,31
1993,276,G,42
1993,276,H,447
1993,276,I,1
1993,276,J,151
1993,276,K,23
1993,276,L,15
1993,276,M,14
1993,276,N,114
1993,276,P,140
1993,276,Q,28
1993,276,R,4
