recordID,subjectLocation
22792,France
22793,Stralsund (Germany)
22793,Stralsund (Germany)
22793,Germany
22794,Czech Republic
22794,Czech Republic
22794,Czech Republic
22795,"Festung Ru¨sselsheim (Ru¨sselsheim, Germany)"
22795,Ru¨sselsheim (Germany)
22796,Germany
22796,Germany
22797,Crailsheim (Germany)
22798,France
22798,France
22798,Germany
22799,Heidelberg (Germany)
22800,Finland
22801,Somalia
22801,Somalia
22802,Finland
22803,Japan
22804,Great Britain
22804,Great Britain
22805,Athens (Greece)
22805,Greece
22806,Germany (East)
22806,Germany (East)
22807,Saxony (Germany)
22808,Germany (East)
22809,Germany
22809,Germany
22810,Trossingen (Germany)
22811,Finland
22811,Finland
22812,Finland
22813,Germany
22813,Kosovo (Republic)
22814,Germany
22814,Germany
22814,Germany
22815,Braunschweig (Germany)
22816,Germany
22817,Rome
22817,Europe
22818,
22819,Rhineland (Germany)
22820,Germany (East)
22820,Germany (East)
22821,Passau (Germany)
22822,Silesia
22823,Germany
22824,Germany
22825,Germany
22826,Oldenburg (Germany)
22827,Augsburg (Germany)
22827,Augsburg (Germany)
22828,Munich (Germany)
22828,Germany
22828,Germany
22829,Westphalia (Germany)
22830,Hannover (Germany)
22831,"Oberhausen (Du¨sseldorf, Germany)"
22831,Du¨sseldorf (Germany)
22832,Germany
22832,Germany
22832,Germany
22832,Europe
22833,Darmstadt (Germany)
22834,Mecklenburg-Vorpommern (Germany)
22835,"Prussia, East (Poland and Russia)"
22835,"Prussia, West (Poland)"
22836,Germany
22836,Namibia
22837,Germany
22838,"Weimar Region (Thuringia, Germany)"
22838,Thuringia (Germany)
22839,Germany
22840,Halle an der Saale (Germany)
22840,Halle an der Saale (Germany)
22841,Hannover (Germany)
22842,Denmark
22843,Stockholm (Sweden)
22844,Scandinavia
22844,Scandinavia
22844,"Europe, Southern"
22845,Bergslagen (Sweden)
22846,Germany
22847,Breitenau (Concentration camp)
22848,Wittenberg (Germany)
22848,Wittenberg (Germany)
22849,Stralsund (Germany)
22850,Germany
22851,Germany
22852,Wu¨rzburg (Germany)
22853,Rhineland (Germany)
22854,Germany
22855,Europe
22856,Germany
22856,Germany
22857,Maldives
22858,Germany
22859,Munich (Germany)
22860,Bavaria (Germany)
22861,Alster River (Germany)
22861,Hamburg (Germany)
22861,Alster River (Germany)
22862,Wu¨rzburg (Germany)
22863,Berlin (Germany)
22864,Bavaria (Germany)
22865,Germany
22866,Liechtenstein
22867,Germany (East)
22867,Germany
22867,Germany (East)
22867,Germany (East)
22867,Germany (East)
22868,Latin America
22869,Europe
22870,Germany
22871,Wojciechowo Region (Poland)
22872,Stuttgart (Germany)
22873,Germany
22874,Austria
22875,Vienna (Austria)
22875,Vienna (Austria)
22876,Austria
22877,Neunkirchen (Austria)
22878,Austria
22879,Belgium
22879,Belgium
22879,Austria
22879,Netherlands
22880,Eggenburg (Austria)
22880,Eggenburg (Austria)
22881,Austria
22882,Saint Petersburg (Russia)
22883,Holy Roman Empire
22883,Holy Roman Empire
22884,Germany
22884,Germany
22884,Germany
22885,Eichsfeld (Germany)
22886,China
22887,Europe
22887,Africa
22888,"Schlossgarten Schwetzingen (Schwetzingen, Germany)"
22889,Soviet Union
22889,Germany (East)
22889,Soviet Union
22890,Germany
22891,Germany
22892,Bad Doberan (Germany)
22893,Que´bec (Province)
22894,"Schwarz (Grebenau, Germany)"
22894,"Schwarz (Grebenau, Germany)"
22894,Grebenau (Germany)
22895,Mecklenburg (Germany : Region)
22896,Masovia (Poland)
22897,Berlin (Germany)
22898,"Samsun (Samsun I?li, Turkey)"
22898,Turkey
22899,Germany
22899,Germany
22899,Latin America
22899,United States
22899,Latin America
22900,Germany
22900,Germany
22901,Berlin (Germany)
22902,Berlin (Germany)
22902,Berlin (Germany)
22902,Berlin (Germany)
22903,Germany
22903,France
22903,Germany
22903,France
22904,Leipzig (Germany)
22904,Germany (East)
22905,Germany
22906,"Weimar (Thuringia, Germany)"
22907,Hildesheim (Germany)
22908,Germany (East)
22908,Germany (East)
22909,"Augustusburg, Germany"
22910,Bavaria (Germany)
22910,Bamberg (Germany)
22910,Bavaria (Germany)
22911,Thuringia (Germany)
22912,America
22913,Turkey
22914,Germany (East)
22915,Latin America
22915,Latin America
22916,Rome
22916,Rome
22917,Greece
22918,Berlin (Germany)
22918,Berlin (Germany)
22919,"Lenthe (Gehrden, Hannover, Germany)"
22920,Rome
22920,Byzantine Empire
22921,"Weimar (Thuringia, Germany)"
22922,Germany (East)
22922,Germany
22922,Germany (East)
22922,Germany
22923,"Europe, Eastern"
22923,"Europe, Central"
22924,Dithmarschen (Germany)
22924,Dithmarschen (Germany)
22925,Middle East
22925,Middle East
22926,Vienna (Austria)
22926,Vienna (Austria)
22926,Vienna (Austria)
22927,Northern Ireland
22927,Ireland
22928,Moravie (Re´publique tche`que)
22929,Europe
22929,Europe
22930,"India, South"
22931,Germany
22931,France
22932,Brazil
22933,Netherlands
22933,Germany
22933,Netherlands
22933,European Union countries
22934,Byzantine Empire
22934,Holy Roman Empire
22934,Byzantine Empire
22935,Germany
22936,Saxony-Anhalt (Germany)
22937,Germany (East)
22938,Middle East
22939,Germany (West)
22939,Germany (East)
22939,Germany
22940,Germany
22940,Holy Roman Empire
22940,Holy Roman Empire
22941,Baden-Wu¨rttemberg (Germany)
22942,Germany (East)
22943,Saxony-Anhalt (Germany)
22943,Saxony-Anhalt (Germany)
22943,Saxony-Anhalt (Germany)
22944,Germany
22945,Germany
22945,Europe
22945,Europe
22946,Germany (East)
22946,Germany (East)
22947,Greece
22948,Germany
22949,Germany
22950,Germany
22950,Germany
22951,"Marzahn (Berlin, Germany)"
22951,Berlin (Germany)
22951,Berlin (Germany)
22952,"Weimar (Thuringia, Germany)"
22953,Angola
22954,"Gusev (Kaliningradskai?a? oblast', Russia)"
22955,"Weimar (Thuringia, Germany)"
22956,Schleswig-Holstein (Germany)
22956,Schleswig-Holstein (Germany)
22956,Schleswig-Holstein (Germany)
22957,Germany
22957,Germany
22957,Germany
22958,Germany
22959,Konstanz (Germany)
22960,Germany
22961,Germany
22961,Germany
22961,Germany
22961,Germany
22962,Germany
22962,Germany (East)
22962,Germany
22962,Germany
22963,Greece
22963,Iran
22964,United States
22964,United States
22965,Germany
22966,Lo´dz´ (Poland)
22967,Poland
22967,Russia
22968,Developing countries
22969,Eindhoven (Netherlands)
22970,Netherlands
22971,Oslo (Norway)
22971,Oslo (Norway)
22972,United States
22973,Germany (East)
22973,Germany (East)
22974,North Brabant (Netherlands)
22974,United States
22974,Canada
22975,United States
22975,Europe
22976,United States
22976,United States
22977,Amsterdam (Netherlands)
22977,Amsterdam (Netherlands)
22978,Europe
22978,European Union countries
22978,"Europe, Eastern"
22978,European Union countries
22978,"Europe, Central"
22979,Europe
22979,Europe
22980,Netherlands
22980,Netherlands
22981,Amsterdam (Netherlands)
22982,Ter Apel (Netherlands)
22982,Ter Apel (Netherlands)
22983,Europe
22983,Italy
22983,Italy
22983,Europe
22984,Panama Canal (Panama)
22985,Germany (West)
22986,Great Britain
22986,Great Britain
22986,Russia (Federation)
22986,Soviet Union
22987,Siberia (Russia)
22987,Siberia (Russia)
22987,Siberia (Russia)
22987,Siberia (Russia)
22987,Russia
22988,"Marylebone (London, England)"
22988,"Paddington (London, England)"
22989,Leyland (England)
22990,Northumberland (England)
22990,"England, Northern"
22990,Durham (England)
22991,India
22992,Turkey
22993,Big Bay Point (Ont.)
22993,Big Bay Point (Ont.)
22993,Big Bay Point (Ont.)
22994,Toronto (Ont.)
22995,Canada
22995,Canada
22995,Canada
22996,Montre´al (Que´bec)
22997,Klondike River Valley (Yukon)
22997,Yukon
22998,Canada
22999,Japan
23000,Canada
23000,Canada
23000,Canada
23001,Calgary (Alta.)
23002,United States
23002,Canada
23003,England
23004,Rwanda
23004,Burundi
23005,Canada
23005,Canada
23006,Hull (Que´bec)
23007,Scotland
23008,"Africa, West"
23009,New South Wales
23010,Germany
23010,Great Britain
23011,Lithuania
23011,Lithuania
23012,Middle East
23013,West Country (England)
23014,Rhode Island
23015,Pennsylvania
23015,New Jersey
23016,Vermont
23017,South Carolina
23017,Kentucky
23017,Missouri
23018,Henry County (Ga.)
23018,Henry County (Ga.)
23018,United States
23019,Virginia
23020,Tennessee
23020,Tennessee
23021,Alabama
23021,Alabama
23022,Ireland
23023,Schoharie County (N.Y.)
23024,Schoharie County (N.Y.)
23025,Illinois
23026,Sri Lanka
23027,Africa
23027,Africa
23027,Africa
23028,Malpeque (P.E.I.)
23028,Malpeque (P.E.I.)
23029,Caribou Mines (N.S.)
23029,Caribou Mines (N.S.)
23030,Dartmouth (N.S.)
23031,Cumberland (N.S. : County)
23032,Kings (N.S. : County)
23032,Kings (N.-E´. : Comte´)
23033,Nova Scotia
23034,Cascumpec (P.E.I.)
23034,Fortune Bay (P.E.I.)
23034,Cascumpec (P.E.I.)
23034,Fortune Bay (P.E.I.)
23034,Cascumpec (I.-P.-E.)
23034,Fortune Bay (I.-P.-E.)
23034,Cascumpec (I.-P.-E)
23034,Fortune Bay (I.-P.-E)
23035,Nova Scotia
23035,Canada
23036,Shelburne (N.S. : County)
23037,Nova Scotia
23037,Canada
23038,"Pleasant Valley (Colchester, N.S.)"
23038,"Pleasant Valley (Colchester, N.S.)"
23039,Nova Scotia
23040,Pictou (N.S.)
23040,Pictou (N.S.)
23040,Canada
23040,Pictou (N.-E´.)
23040,Pictou (N.E´.)
23041,Nova Scotia
23041,Canada
23042,Nova Scotia
23042,Canada
23043,Cumberland (N.S. : County)
23044,Liberia
23045,Earltown (N.S.)
23046,Ross (Ont.)
23047,Newfoundland and Labrador
23048,Coast Mountains (B.C. and Alaska)
23049,Canada
23050,Canada
23050,Canada
23051,Canada
23051,Canada
23052,Cape Breton Island (N.S.)
23052,Cape Breton Island (N.S.)
23053,British Columbia
23054,Charlevoix Region (Que´bec)
23055,Que´bec (Province)
23055,Me´gantic (Que´bec : County)
23056,Ontario
23056,Kingston (Ont.)
23056,Frontenac (Ont.)
23056,Lennox and Addington (Ont.)
23057,England
23057,Que´bec (Province)
23057,Canada
23058,Le Gardeur (Que´bec)
23059,"Mont-Laurier, Re´gion de (Que´bec)"
23059,Mont-Laurier Region (Quebec)
23060,Luton (England)
23061,Coteau-du-Lac (Que´bec)
23062,Stickney (N.B.)
23063,Singapore
23064,Paris (France)
23065,Stockholm (Sweden)
23065,Stockholm (Sweden)
23066,Great Britain
23067,Great Britain
23068,Kastellorizo Island (Greece)
23069,Wales
23069,Wales
23070,Ireland
23070,Ireland
23071,Cotentin (France)
23072,Øygarden kommune (Norway)
23073,Balkan Peninsula
23073,"Europe, Southern"
23073,Turkey
23074,Iran
23075,Nepal
23076,Ardleigh (England)
23077,Witham (England)
23078,Great Britain
23079,Que´bec (Province)
23080,Alberta
23081,Montre´al (Que´bec)
23082,Montre´al (Que´bec)
23083,Que´bec (Province)
23083,Que´bec (Province)
23084,Australia
23085,Australia
23086,Australia
23087,"Australia, Northern"
23087,Tropics
23088,Asia
23088,Asia
23088,Asia
23088,Asia
23089,Vietnam
23090,New Zealand
23090,New Zealand
23090,New Zealand
23091,Australia
23092,Australia
23093,Australia
23094,Timor-Leste
23094,Indonesia
23095,Western Australia
23095,Western Australia
23095,Western Australia
23096,Carlisle (England)
23097,Asia
23097,Pacific Area
23098,Egypt
23099,United States
23099,United States
23099,Canada
23100,Malibu (Calif.)
23101,Canada
23101,Canada
23101,Canada
23101,Canada
23101,Montre´al (Que´bec)
23101,Montre´al (Que´bec)
23101,Montre´al (Que´bec)
23102,England
23103,United States
23103,Canada
23104,Canada
23104,Montre´al (Quebec)
23105,Saint-Hyacinthe (Que´bec)
23105,Saint-Hyacinthe (Que´bec)
23106,National Capital Region (Ont. and Que´bec)
23106,Canada
23106,Canada
23107,Euphemia (Ont. : Township)
23107,Euphemia (Ont. : Township)
23108,Yugoslavia
23108,Yugoslavia
23108,Yugoslavia
23108,Former Yugoslav republics
23109,Kaliningradskai?a? oblast' (Russia)
23110,Prairie Provinces
23110,"Canada, Western"
23110,Nord-Ouest canadien
23110,Nord-Ouest canadien
23111,Murray Basin.
23112,Port Phillip Bay Region (Vic.)
23113,Great Britain
23114,Great Britain
23115,Great Britain
23116,Australia
23117,Great Britain
23117,Great Britain
23118,London (England)
23119,Spain
23120,Waterton Lakes National Park (Alta.)
23120,Waterton-Glacier International Peace Park (Mont. and Alta.)
23121,Canada
23122,Scotland
23122,Canada
23123,Alberta
23124,Canada
23125,Lobo (Ont. : Township)
23125,Lobo (Ont. : Township)
23125,Lobo (Ont. : Township)
23126,Kamouraska (Que´bec : County)
23126,Canada
23127,"Bethnal Green (London, England)"
23128,Birmingham (England)
23129,Great Britain
23129,Great Britain
23129,Great Britain
23130,Great Britain
23130,London (England)
23131,Rome
23131,Gaul
23132,"Chelsea (London, England)"
23133,England
23134,London (England)
23135,"England, Northern"
23136,Germany
23137,Northern Ireland
23137,Northern Ireland
23138,Uganda
23139,Noume´a (New Caledonia)
23140,Micronesia
23140,Micronesia
23141,Kolonia (Micronesia)
23141,Pohnpei Island (Micronesia)
23142,Palau
23143,Noume´a (New Caledonia)
23143,New Caledonia
23143,New Caledonia
23144,Marshall Islands
23144,Marshall Islands
23145,Micronesia
23145,Micronesia
23146,Australia
23146,Australia
23146,Australia
23146,Australia
23146,Australia
23147,Micronesia
23147,Micronesia
23148,Micronesia
23149,Australia
23150,New Zealand
23151,France
23152,India
23153,Arnhem (Netherlands)
23154,Korea
23155,Austria
23156,Great Britain
23156,Ireland
23157,Mexican-American Border Region
23157,Mexico
23157,Texas
23158,Palestine
23158,Israel
23159,Romania
23159,Romania
23160,Great Britain
23161,Great Britain
23162,Great Britain
23162,Great Britain
23162,Great Britain
23163,Canada
23163,Canada
23164,Normandy (France)
23165,Australia
23165,Australia
23165,Australia
23166,Torres Strait Islands (Qld.)
23167,New South Wales
23168,"Africa, Sub-Saharan"
23168,"Africa, Sub-Saharan"
23169,Canada
23169,Netherlands
23170,Alberta
23171,Canada
23171,United States
23171,Canada
23171,E´tats-Unis
23172,Calgary (Alta.)
23172,Italy
23173,France
23173,International relations and culture
23174,Cyprus
23175,Great Britain
23176,Mu¨nster in Westfalen (Germany)
23177,Canada
23178,Parc des Hautes-Gorges-de-la-Rivie`re-Malbaie (Que´bec)
23179,Atacama Desert Region (Chile)
23180,Canada
23181,"Fort Henry (Kingston, Ont.)"
23181,"Fort Henry (Kingston, Ont.)"
23181,Kingston (Ont.)
23181,Kingston (Ont.)
23182,Jasper (Alta.)
23183,Canada
23183,Great Britain
23184,Great Britain
23185,Blackrock (Ireland)
23186,Dublin (Ireland)
23187,Western Isles (Scotland)
23188,Wales
23189,Combette Site (France)
23189,Breuil Cave (Italy)
23189,Bonnieux (France)
23189,Lazio (Italy)
23190,Thrace
23191,"Caledon (Cape of Good Hope, South Africa)"
23192,Atlantic Coast (Europe)
23192,Europe
23193,"China, Northwest"
23194,Valencia (Spain : Province)
23195,Rome
23196,Rome
23196,Byzantine Empire
23197,Arles (France)
23197,Arles Region (France)
23198,Croatia
23198,Croatia
23198,Europe
23199,Highlands (Scotland)
23199,Highlands (Scotland)
23200,England
23201,Great Britain
23202,Scotland
23202,Scotland
23202,Scotland
23203,Great Britain
23204,New Zealand
23204,New Zealand
23204,Germany
23205,New Zealand
23206,Brisbane (Qld.)
23207,Kimberley (W.A.)
23207,Western Australia
23208,Australia
23208,Vietnam
23208,Australia
23209,Australia
23210,Australia
23211,Australia
23212,Auckland (N.Z.)
23213,Scotland
23213,Hebrides (Scotland)
23214,Great Britain
23215,Lothian (Scotland)
23215,Lothian (Scotland)
23216,Perth (Scotland)
23217,Shetland (Scotland)
23218,Scotland
23219,Orkney (Scotland)
23219,Orkney (Scotland)
23219,Orkney (Scotland)
23219,Orkney (Scotland)
23220,Saint Kilda (Scotland)
23221,Scotland
23222,Highlands (Scotland)
23223,Coll Island (Scotland)
23224,Scotland
23225,Tales
23225,Sidlaw Hills (Scotland)
23225,Sidlaw Hills (Scotland)
23226,Highlands (Scotland)
23227,Renmore (Ireland)
23228,Ireland
23229,Ireland
23230,Ireland
23231,Northern Ireland
23232,"Barna (Galway, Ireland)"
23233,Great Britain
23233,Ireland
23233,Ireland
23234,Northern Ireland
23235,Ireland
23236,Mourne Mountains (Northern Ireland)
23237,"Crumlin (Dublin, Ireland)"
23237,Belfast (Northern Ireland)
23237,Dublin (Ireland)
23238,Belfast (Northern Ireland)
23239,Ireland
23240,"Camden (London, England)"
23241,Connacht (Ireland)
23241,Ireland
23242,Ireland
23242,Ireland
23243,Wales
23243,Wales
23244,Brecon (Wales)
23244,Brecon (Wales)
23245,Great Britain
23245,Wales
23245,Kings and rulers
23246,Wales
23247,Wales
23248,Samoan Islands
23249,South Africa
23250,Europe
23250,Developing countries
23251,England
23252,Petra (Extinct city)
23252,Shivta (Extinct city)
23253,European Union countries
23254,London (England)
23255,European Union countries
23255,European Union countries
23256,Egypt
23256,Egypt
23257,Montre´al (Que´bec)
23257,Montre´al (Que´bec)
23258,Quebec (Province)
23258,Que´bec (Province)
23258,Que´bec (Province)
23259,Canada
23259,Canada
23259,Canada
23260,Australia
23260,Australia
23261,Omarunui (N.Z.)
23261,New Zealand
23261,New Zealand
23261,New Zealand
23262,New Zealand
23263,New Zealand
23263,New Zealand
23264,Christchurch (N.Z.)
23264,Christchurch (N.Z.)
23265,New Zealand
23265,New Zealand
23266,Wellington (N.Z.)
23266,Wairarapa (N.Z.)
23267,Bay of Islands County (N.Z.)
23268,London (England)
23268,Auckland (N.Z.)
23269,Buller (N.Z.)
23270,New Zealand
23270,Japan
23270,New Zealand
23270,Japan
23271,Taranaki (N.Z.)
23272,Ohaeawai (N.Z.)
23273,New Zealand
23274,New Zealand
23275,Oceania
23276,Moore River (W.A.)
23277,Australia
23278,Australia
23279,Australia
23280,Asia
23280,Australia
23280,Indian Ocean
23281,New Caledonia
23281,New Caledonia
23282,Denver (Colo.)
23283,Palau
23283,Palau
23284,Canberra (A.C.T.)
23285,Northern Territory
23285,Australia
23285,Australia
23286,Queensland
23287,Australia
23287,Australia
23287,Australia
23288,Papua New Guinea
23289,Delhi (India)
23290,Australia
23291,Ireland
23291,Ireland
23291,Tasmania
23291,Tasmania
23292,Japan
23293,Port Jackson Region (N.S.W.)
23293,Port Jackson Region (N.S.W.)
23293,Sydney (N.S.W.)
23293,Sydney (N.S.W.)
23293,Australia
23294,Otago (N.Z. : Land district)
23295,Western Australia
23295,Western Australia
23295,Australia
23295,Australia
23296,Australia
23297,Australia
23297,Australia
23297,New Zealand
23298,Australia
23299,Australia
23300,"Rocks (Sydney, N.S.W.)"
23300,"Rocks (Sydney, N.S.W.)"
23300,Sydney (N.S.W.)
23300,Sydney (N.S.W.)
23300,Australia
23301,"Le Hamel (Amiens, France)"
23302,Australia
23303,Darwin (N.T.)
23304,Australia
23304,Australia
23305,Australia
23305,Australia
23306,Sydney (N.S.W.)
23307,Cariboo (B.C. : Regional District)
23307,Chilcotin River Region (B.C.)
23307,Cariboo (B.C. : Regional District)
23307,Chilcotin River Region (B.C.)
23308,Prairie Provinces
23309,Brantford (Ont.)
23310,French-speaking countries.
23311,Canadian Rockies (B.C. and Alta.)
23312,France
23312,France
23313,Yarmouth (N.S. : County)
23314,"Brazil, South"
23315,Ontario
23315,Que´bec (Province)
23316,Canada
23317,British Columbia
23318,Bonavista Bay Region (N.L.)
23318,Open Hall (N.L.)
23318,Red Cliff (N.L.)
23318,Tickle Cove (N.L.)
23318,"Bonavista, Re´gion de la baie de (T.-N.)"
23319,Que´bec (Province)
23320,Placentia Bay Region (N.L.)
23320,Placentia Bay Region (N.L.)
23321,Pacific Area
23321,Pacific Area
23322,Que´bec (Province)
23323,Longueuil (Que´bec)
23324,Westmeath (Ont.: Township)
23324,Westmeath (Ont.: Township)
23325,Pembroke (Ont. : Township)
23325,Pembroke (Ont. : Township)
23325,Canada
23326,Stafford (Ont. : Township)
23326,Stafford (Ont. : Township)
23327,Que´bec (Province)
23328,Korea (South)
23328,Korea
23329,Scotland
23330,Walloon Lake (Mich.)
23331,Mercer County (Ohio)
23332,Mercer County (Ohio)
23332,Mercer County (Ohio)
23332,United States
23333,Mercer County (Ohio)
23333,Mercer County (Ohio)
23333,United States
23334,Amherst (N.S.)
23334,Amherst (N.S.)
23335,Nova Scotia
